source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,kickoff,unknown,exposed,Tactical & Match Context,Match / tactical context,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,leftsidePass,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,longPassOwnToOpp,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,longPassOwnToOppSuccess,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,lostCorners,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,matchId,unknown,exposed,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,midfielderGoals,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,offtargetAttAssist,unknown,UNCATALOGUED,Chance Creation,Creation / chance generation,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,ontargetAttAssist,unknown,UNCATALOGUED,Chance Creation,Creation / chance generation,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,ontargetScoringAtt,unknown,exposed,Shooting & Finishing,Shooting / finishing,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,openPlayPass,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,opponent,unknown,exposed,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,opponent_id,unknown,exposed,Identity & Context,Identity / context,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,outfielderBlock,unknown,UNCATALOGUED,Defending,Defensive actions,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,overrun,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,ownGoals,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,passesLeft,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,passesRight,unknown,UNCATALOGUED,Passing & Distribution,Passing / distribution,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penAreaEntries,unknown,UNCATALOGUED,Team Attack,Team attacking context,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penGoalsConceded,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penaltyConceded,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penaltyFaced,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penaltySave,unknown,UNCATALOGUED,Goalkeeping,Goalkeeping,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,penaltyWon,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possLostAll,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possLostCtrl,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possWonAtt3rd,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possWonDef3rd,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possWonMid3rd,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,possessionPercentage,unknown,exposed,Possession & Ball Security,Possession / security,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,exposed,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,postScoringAtt,unknown,UNCATALOGUED,Shooting & Finishing,Shooting / finishing,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,ptsDroppedWinningPos,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,ptsGainedLosingPos,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,punches,unknown,UNCATALOGUED,Goalkeeping,Goalkeeping,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,putThrough,unknown,UNCATALOGUED,Unclassified Review,Needs manual navigation review,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,redCard,unknown,UNCATALOGUED,Discipline,Cards / fouls,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,redCardsAgainst,unknown,UNCATALOGUED,Discipline,Cards / fouls,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,redCardsFor,unknown,UNCATALOGUED,Discipline,Cards / fouls,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
FRL_LOCAL_CSV,team_match,team_match,rescindedRedCard,unknown,UNCATALOGUED,Discipline,Cards / fouls,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=INTERMITTENT; seasons=2/10
FRL_LOCAL_CSV,team_match,team_match,result,unknown,retained,Tactical & Match Context,Match / tactical context,team_fixture,OBSERVATION,canonical_team_season_to_source_team,TRUE,Team-match source statistics attach through the verified team-fixture relationship.,heuristic navigation only; semantic approval unchanged,retained,unknown,coverage=CORE_DECADE; seasons=10/10
