field_name,source_surface,resource,grain,field_type,semantic_status,relationship_kind,identity_contract,source_identity_required,player_attachment_status,fixture_attachment_status,team_attachment_status,matrix_attachment_status,coverage_player_status,coverage_fixture_status,coverage_club_status,attachment_basis,provenance_requirement,player_reason_code,player_evidence_semantic,player_evidence_source,fixture_reason_code,fixture_evidence_semantic,fixture_evidence_source,team_reason_code,team_evidence_semantic,team_evidence_source
elements[].bps,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].can_select,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].can_transact,fpl,bootstrap-static.json,sample_payload,bool,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].chance_of_playing_next_round,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].chance_of_playing_this_round,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].clean_sheets,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].clean_sheets_per_90,fpl,bootstrap-static.json,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].clearances_blocks_interceptions,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].code,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].corners_and_indirect_freekicks_order,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].corners_and_indirect_freekicks_text,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].cost_change_event,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].cost_change_event_fall,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].cost_change_start,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].cost_change_start_fall,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].creativity,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].creativity_rank,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].creativity_rank_type,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].defensive_contribution,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].defensive_contribution_per_90,fpl,bootstrap-static.json,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].direct_freekicks_order,fpl,bootstrap-static.json,sample_payload,NoneType,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].direct_freekicks_text,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].dreamteam_count,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].element_type,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].ep_next,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].ep_this,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].event_points,fpl,bootstrap-static.json,sample_payload,int,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].expected_assists,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].expected_assists_per_90,fpl,bootstrap-static.json,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].expected_goal_involvements,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].expected_goal_involvements_per_90,fpl,bootstrap-static.json,sample_payload,float,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
elements[].expected_goals,fpl,bootstrap-static.json,sample_payload,str,OBSERVED_IN_RAW_PAYLOAD,UNKNOWN,,FALSE,NOT_ESTABLISHED,NOT_ESTABLISHED,NOT_ESTABLISHED,,,,,,SOURCE_LINEAGE_REQUIRED,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.,ATTACHMENT_NOT_ESTABLISHED,OBSERVED_IN_RAW_PAYLOAD,frl_variable_dictionary: No deterministic relationship contract mapping; manual review required.
