season,source_player_id,team_name,display_name,first_name,last_name,nationality,nationality_code,birth_date,birth_country,preferred_foot,height_cm,weight_kg,shirt_number,join_date,on_loan,source_file
2019-20,81183,Burnley,Matej Vydra,Matej,Vydra,Czech Republic,CZ,1992-05-01,Czech Republic,Right,180.0,71.0,27.0,2018-08-07,False,Burnley_90/squad/2019-20_squad.csv
2019-20,81880,Liverpool,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,England,GB-ENG,1993-08-15,England,Right,180.0,70.0,15.0,2017-08-31,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,82263,Chelsea,Marcos Alonso,Marcos,Alonso,Spain,ES,1990-12-28,Spain,Left,188.0,84.0,3.0,2016-08-31,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,82403,Palace,Wilfried Zaha,Wilfried,Zaha,Cote d’Ivoire,CI,1992-11-10,Côte d'Ivoire,Right,180.0,66.0,11,2015-02-02,False,Palace_31/squad/2019-20_squad.csv
2019-20,82691,Sheffield Utd,George Baldock,George,Baldock,England,GB-ENG,1993-03-09,England,Right,178.0,71.0,2,2017-06-13,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,83283,Southampton,Nathan Redmond,Nathan,Redmond,England,GB-ENG,1994-03-06,,Right,173.0,69.0,11.0,2016-06-25,False,Southampton_20/squad/2019-20_squad.csv
2019-20,83299,Brighton,Lewis Dunk,Lewis,Dunk,England,GB-ENG,1991-11-21,,Right,192.0,88.0,5.0,2009-07-01,False,Brighton_36/squad/2019-20_squad.csv
2019-20,83312,Burnley,Ben Gibson,Ben,Gibson,England,GB-ENG,1993-01-15,,Left,185.0,78.0,14.0,2018-08-05,False,Burnley_90/squad/2019-20_squad.csv
2019-20,83427,Sheffield Utd,Jack Robinson,Jack,Robinson,England,GB-ENG,1993-09-01,England,,168.0,64.0,19,2020-01-21,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,83428,Norwich,Grant Hanley,Grant,Hanley,Scotland,GB-SCT,1991-11-20,Scotland,Right,187.0,81.0,5,2017-08-30,False,Norwich_45/squad/2019-20_squad.csv
2019-20,83543,Brighton,Anthony Knockaert,Anthony,Knockaert,France,FR,1991-11-20,,Left,172.0,69.0,11.0,2016-01-07,False,Brighton_36/squad/2019-20_squad.csv
2019-20,84384,Norwich,Timm Klose,Timm,Klose,Switzerland,CH,1988-05-09,Germany,Right,193.0,87.0,15,2016-01-18,False,Norwich_45/squad/2019-20_squad.csv
2019-20,84450,Arsenal,Granit Xhaka,Granit,Xhaka,Switzerland,CH,1992-09-27,Switzerland,Left,185.0,82.0,34,2016-07-01,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,84939,Southampton,Danny Ings,Danny,Ings,England,GB-ENG,1992-07-23,,Right,178.0,73.0,9.0,2018-08-09,False,Southampton_20/squad/2019-20_squad.csv
2019-20,85242,Villa,Conor Hourihane,Conor,Hourihane,Ireland,IE,1991-02-02,,Left,180.0,62.0,14,2017-01-26,False,Villa_7/squad/2019-20_squad.csv
2019-20,85624,Watford,Christian Kabasele,Christian,Kabasele,Belgium,BE,1991-02-24,Congo DR,Right,187.0,84.0,27.0,2016-07-01,False,Watford_57/squad/2019-20_squad.csv
2019-20,85955,Chelsea,Jorginho,Jorge Luiz,Frello Filho,Italy,IT,1991-12-20,Brazil,Both,180.0,65.0,5.0,2018-07-14,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,85971,Spurs,Son Heung-Min,Heung-Min,Son,South Korea,KR,1992-07-08,Korea Republic,Both,183.0,78.0,7.0,2015-08-28,False,Spurs_6/squad/2019-20_squad.csv
2019-20,86153,Brighton,Martín Montoya,Martín,Montoya,Spain,ES,1991-04-14,Spain,Right,175.0,73.0,22.0,2018-08-09,False,Brighton_36/squad/2019-20_squad.csv
2019-20,86417,Palace,Jeffrey Schlupp,Jeffrey,Schlupp,Ghana,GH,1992-12-23,Germany,Left,178.0,72.0,15,2017-01-13,False,Palace_31/squad/2019-20_squad.csv
2019-20,86881,Leicester,Nampalys Mendy,Nampalys,Mendy,France,FR,1992-06-23,,Right,167.0,73.0,24.0,2016-07-03,False,Leicester_13/squad/2019-20_squad.csv
2019-20,86934,West Ham,Manuel Lanzini,Manuel,Lanzini,Argentina,AR,1993-02-15,Argentina,Right,167.0,59.0,10,2016-07-01,False,West_Ham_21/squad/2019-20_squad.csv
2019-20,87121,Sheffield Utd,Kieron Freeman,Kieron,Freeman,Wales,GB-WLS,1992-03-21,England,Right,178.0,79.0,18,2015-01-23,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,87396,Norwich,Moritz Leitner,Moritz,Leitner,Germany,DE,1992-12-08,Germany,Right,174.0,69.0,10,2018-07-01,False,Norwich_45/squad/2019-20_squad.csv
2019-20,87447,Everton,Muhamed Besic,Muhamed,Besic,Bosnia & Herzegovina,BA,1992-09-10,Germany,Right,180.0,80.0,30,2014-07-28,False,Everton_11/squad/2019-20_squad.csv
2019-20,87835,Wolves,Matt Doherty,Matt,Doherty,Ireland,IE,1992-01-16,,Right,182.0,80.0,2.0,2010-08-19,False,Wolves_39/squad/2019-20_squad.csv
2019-20,88175,Villa,Lovre Kalinic,Lovre,Kalinic,Croatia,HR,1990-04-03,Croatia,Right,201.0,96.0,28,2019-01-01,False,Villa_7/squad/2019-20_squad.csv
2019-20,88482,Chelsea,Álvaro Morata,Álvaro,Morata,Spain,ES,1992-10-23,Spain,Right,190.0,84.0,29.0,2017-07-21,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,88894,Chelsea,Ross Barkley,Ross,Barkley,England,GB-ENG,1993-12-05,England,Right,189.0,76.0,8.0,2018-01-05,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,88900,Southampton,Jack Stephens,Jack,Stephens,England,GB-ENG,1994-01-27,England,Right,185.0,75.0,5.0,2011-07-01,False,Southampton_20/squad/2019-20_squad.csv
2019-20,89085,Watford,Nathaniel Chalobah,Nathaniel,Chalobah,England,GB-ENG,1994-12-12,Sierra Leone,Right,187.0,80.0,14.0,2017-07-13,False,Watford_57/squad/2019-20_squad.csv
2019-20,89274,Villa,Jota,José Ignacio,Peleteiro Ramallo,Spain,ES,1991-06-16,Spain,Left,180.0,70.0,23,2019-06-05,False,Villa_7/squad/2019-20_squad.csv
2019-20,89470,Norwich,Onel Hernández,Onel,Hernández,Cuba,CU,1993-02-01,Cuba,Both,172.0,76.0,25,2018-01-25,False,Norwich_45/squad/2019-20_squad.csv
2019-20,90440,Norwich,Tom Trybull,Tom,Trybull,Germany,DE,1993-03-09,Germany,Right,181.0,72.0,19,2017-08-04,False,Norwich_45/squad/2019-20_squad.csv
2019-20,90517,Burnley,Robbie Brady,Robbie,Brady,Ireland,IE,1992-01-14,Republic of Ireland,Left,176.0,71.0,12.0,2017-01-31,False,Burnley_90/squad/2019-20_squad.csv
2019-20,90518,Sheffield Utd,Ravel Morrison,Ravel,Morrison,England,GB-ENG,1993-02-02,England,Right,175.0,71.0,14,2019-07-16,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,90585,Wolves,Willy Boly,Willy,Boly,France,FR,1991-02-03,France,Right,195.0,92.0,15.0,2018-07-01,False,Wolves_39/squad/2019-20_squad.csv
2019-20,91047,Southampton,Stuart Armstrong,Stuart,Armstrong,Scotland,GB-SCT,1992-03-30,Scotland,Right,183.0,75.0,17.0,2018-06-26,False,Southampton_20/squad/2019-20_squad.csv
2019-20,91651,Chelsea,Mateo Kovacic,Mateo,Kovacic,Croatia,HR,1994-05-06,Austria,Right,178.0,78.0,17.0,2019-07-01,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,92217,Liverpool,Roberto Firmino,Roberto Firmino,Barbosa de Oliveira,Brazil,BR,1991-10-02,Brazil,Right,181.0,76.0,9.0,2015-07-01,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,92371,Arsenal,Pablo Marí,Pablo,Marí,Spain,ES,1993-08-31,Spain,Left,193.0,87.0,22,2020-01-29,True,Arsenal_3/squad/2019-20_squad.csv
2019-20,93100,Southampton,Jannik Vestergaard,Jannik,Vestergaard,Denmark,DK,1992-08-03,Denmark,Left,199.0,96.0,4.0,2018-07-13,False,Southampton_20/squad/2019-20_squad.csv
2019-20,93264,Spurs,Eric Dier,Eric,Dier,England,GB-ENG,1994-01-15,England,Right,188.0,88.0,15.0,2014-08-01,False,Spurs_6/squad/2019-20_squad.csv
2019-20,93284,Brighton,Florin Andone,Florin,Andone,Romania,RO,1993-04-11,Romania,Right,180.0,78.0,21.0,2018-06-08,False,Brighton_36/squad/2019-20_squad.csv
2019-20,94147,Wolves,Conor Coady,Conor,Coady,England,GB-ENG,1993-02-25,,Right,185.0,73.0,16.0,2015-07-03,False,Wolves_39/squad/2019-20_squad.csv
2019-20,94245,Chelsea,Michy Batshuayi,Michy,Batshuayi,Belgium,BE,1993-10-02,Belgium,Right,184.0,74.0,23.0,2016-07-03,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,94924,Watford,Gerard Deulofeu,Gerard,Deulofeu,Spain,ES,1994-03-13,Spain,Right,177.0,73.0,7.0,2018-06-11,False,Watford_57/squad/2019-20_squad.csv
2019-20,95463,Leicester,Danny Ward,Danny,Ward,Wales,GB-WLS,1993-06-22,,Right,191.0,88.0,12.0,2018-07-20,False,Leicester_13/squad/2019-20_squad.csv
2019-20,95658,Man Utd,Harry Maguire,Harry,Maguire,England,GB-ENG,1993-03-05,England,Right,194.0,100.0,5,2019-08-05,False,Man_Utd_1/squad/2019-20_squad.csv
2019-20,95715,Spurs,Lucas Moura,Lucas,Rodrigues Moura da Silva,Brazil,BR,1992-08-13,Brazil,Right,172.0,72.0,27.0,2018-01-31,False,Spurs_6/squad/2019-20_squad.csv
2019-20,96767,Watford,Dimitri Foulquier,Dimitri,Foulquier,Guadeloupe,GP,1993-03-23,France,Right,183.0,72.0,36.0,2017-08-25,False,Watford_57/squad/2019-20_squad.csv
2019-20,97032,Liverpool,Virgil van Dijk,Virgil,van Dijk,Netherlands,NL,1991-07-08,,Right,193.0,92.0,4.0,2018-01-01,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,97299,Man City,John Stones,John,Stones,England,GB-ENG,1994-05-28,England,Right,188.0,70.0,5.0,2016-08-09,False,Man_City_43/squad/2019-20_squad.csv
2019-20,98745,Arsenal,Héctor Bellerín,Héctor,Bellerín,Spain,ES,1995-03-19,Spain,Right,178.0,74.0,2,2012-07-01,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,98747,Burnley,Nick Pope,Nick,Pope,England,GB-ENG,1992-04-19,England,Right,191.0,76.0,1.0,2016-07-19,False,Burnley_90/squad/2019-20_squad.csv
2019-20,98770,Villa,Ørjan Nyland,Ørjan,Nyland,Norway,NO,1990-09-10,Norway,Right,192.0,90.0,25,2018-08-07,False,Villa_7/squad/2019-20_squad.csv
2019-20,98914,Southampton,Guido Carrillo,Guido,Carrillo,Argentina,AR,1991-05-25,Argentina,Right,191.0,87.0,25.0,2018-01-25,False,Southampton_20/squad/2019-20_squad.csv
2019-20,98980,Arsenal,Emiliano Martínez,Emiliano,Martínez,Argentina,AR,1992-09-02,Argentina,Right,195.0,88.0,26,2011-07-01,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,100649,Everton,Bernard,Bernard,Anício Caldeira Duarte,Brazil,BR,1992-09-08,Brazil,Right,166.0,57.0,20,2018-08-09,False,Everton_11/squad/2019-20_squad.csv
2019-20,101061,Norwich,Philip Heise,Philip,Heise,Germany,DE,1991-06-20,Germany,Left,184.0,78.0,16,2019-01-31,False,Norwich_45/squad/2019-20_squad.csv
2019-20,101148,Newcastle,Jamaal Lascelles,Jamaal,Lascelles,England,GB-ENG,1993-11-11,,Right,188.0,89.0,6.0,2014-08-04,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,101178,Southampton,James Ward-Prowse,James,Ward-Prowse,England,GB-ENG,1994-11-01,England,Right,173.0,66.0,8.0,2011-07-01,False,Southampton_20/squad/2019-20_squad.csv
2019-20,101184,Arsenal,Calum Chambers,Calum,Chambers,England,GB-ENG,1995-01-20,,Right,182.0,66.0,21,2014-07-28,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,101188,Everton,Lucas Digne,Lucas,Digne,France,FR,1993-07-20,France,Left,178.0,74.0,12,2018-08-01,False,Everton_11/squad/2019-20_squad.csv
2019-20,101537,West Ham,Felipe Anderson,Felipe Anderson,Pereira Gomes,Brazil,BR,1993-04-15,Brazil,Both,175.0,70.0,8,2018-07-15,False,West_Ham_21/squad/2019-20_squad.csv
2019-20,101582,Man Utd,Fred,Frederico,Rodrigues de Paula Santos,Brazil,BR,1993-03-05,Brazil,Left,169.0,64.0,17,2018-06-21,False,Man_Utd_1/squad/2019-20_squad.csv
2019-20,101668,Leicester,Jamie Vardy,Jamie,Vardy,England,GB-ENG,1987-01-11,England,Right,179.0,74.0,9.0,2012-07-01,False,Leicester_13/squad/2019-20_squad.csv
2019-20,102057,Wolves,Raúl Jiménez,Raúl,Jiménez,Mexico,MX,1991-05-05,Mexico,Right,190.0,76.0,9.0,2019-07-01,False,Wolves_39/squad/2019-20_squad.csv
2019-20,102380,Chelsea,Antonio Rüdiger,Antonio,Rüdiger,Germany,DE,1993-03-03,Germany,Right,190.0,85.0,2.0,2017-07-09,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,102747,Everton,Djibril Sidibé,Djibril,Sidibé,France,FR,1992-07-29,France,Right,182.0,71.0,19,2019-08-07,True,Everton_11/squad/2019-20_squad.csv
2019-20,102826,Man City,Benjamin Mendy,Benjamin,Mendy,France,FR,1994-07-17,France,Left,185.0,85.0,22.0,2017-07-24,False,Man_City_43/squad/2019-20_squad.csv
2019-20,102884,Spurs,Paulo Gazzaniga,Paulo,Gazzaniga,Argentina,AR,1992-01-02,,Right,196.0,90.0,22.0,2017-08-23,False,Spurs_6/squad/2019-20_squad.csv
2019-20,103025,Man City,Riyad Mahrez,Riyad,Mahrez,Algeria,DZ,1991-02-21,France,Left,179.0,67.0,26.0,2018-07-10,False,Man_City_43/squad/2019-20_squad.csv
2019-20,103123,West Ham,Sébastien Haller,Sébastien,Haller,France,FR,1994-06-22,France,Right,190.0,82.0,22,2019-07-17,False,West_Ham_21/squad/2019-20_squad.csv
2019-20,103192,Chelsea,Kurt Zouma,Kurt,Zouma,France,FR,1994-10-27,France,Right,190.0,96.0,15.0,2014-01-31,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,103914,Burnley,Charlie Taylor,Charlie,Taylor,England,GB-ENG,1993-09-18,England,Left,176.0,70.0,3.0,2017-07-06,False,Burnley_90/squad/2019-20_squad.csv
2019-20,103955,Man City,Raheem Sterling,Raheem,Sterling,England,GB-ENG,1994-12-08,Jamaica,Both,170.0,69.0,7.0,2015-07-14,False,Man_City_43/squad/2019-20_squad.csv
2019-20,104542,Liverpool,Loris Karius,Loris,Karius,Germany,DE,1993-06-22,Germany,Right,189.0,90.0,22.0,2016-07-01,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,104547,Newcastle,Dwight Gayle,Dwight,Gayle,England,GB-ENG,1990-10-17,England,Right,174.0,78.0,12.0,2016-07-01,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,104953,Newcastle,Christian Atsu,Christian,Atsu,Ghana,GH,1992-01-10,Ghana,Left,165.0,65.0,30.0,2017-06-09,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,105700,Chelsea,Davide Zappacosta,Davide,Zappacosta,Italy,IT,1992-06-11,Italy,Right,185.0,70.0,21.0,2017-08-31,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,105717,West Ham,Arthur Masuaku,Arthur,Masuaku,DR Congo,CD,1993-11-07,France,Left,179.0,70.0,26,2016-08-08,False,West_Ham_21/squad/2019-20_squad.csv
2019-20,106611,Everton,Michael Keane,Michael,Keane,England,GB-ENG,1993-01-11,,Right,191.0,82.0,5,2017-07-03,False,Everton_11/squad/2019-20_squad.csv
2019-20,106618,Newcastle,Paul Dummett,Paul,Dummett,Wales,GB-WLS,1991-09-26,,Left,183.0,82.0,3.0,2011-07-01,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,106760,Man Utd,Luke Shaw,Luke,Shaw,England,GB-ENG,1995-07-12,England,Left,185.0,75.0,23,2014-07-01,False,Man_Utd_1/squad/2019-20_squad.csv
2019-20,106837,Leicester,Dennis Praet,Dennis,Praet,Belgium,BE,1994-05-14,Belgium,Right,181.0,78.0,26.0,2019-08-08,False,Leicester_13/squad/2019-20_squad.csv
2019-20,107265,Southampton,Angus Gunn,Angus,Gunn,England,GB-ENG,1996-01-22,,Right,196.0,77.0,28.0,2018-07-10,False,Southampton_20/squad/2019-20_squad.csv
2019-20,107613,Wolves,Romain Saïss,Romain,Saïss,Morocco,MA,1990-03-26,France,Right,190.0,80.0,27.0,2016-08-30,False,Wolves_39/squad/2019-20_squad.csv
2019-20,108156,Villa,Björn Engels,Björn,Engels,Belgium,BE,1994-09-15,,Right,193.0,83.0,22,2019-07-16,False,Villa_7/squad/2019-20_squad.csv
2019-20,108413,Watford,Will Hughes,Will,Hughes,England,GB-ENG,1995-04-17,England,Left,185.0,74.0,19.0,2017-06-25,False,Watford_57/squad/2019-20_squad.csv
2019-20,108416,Sheffield Utd,John Egan,John,Egan,Ireland,IE,1992-10-20,,Right,185.0,75.0,12,2018-07-19,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,108438,Everton,Sandro Ramírez,Sandro,Ramírez,Spain,ES,1995-07-09,Spain,Right,175.0,71.0,28,2017-07-03,False,Everton_11/squad/2019-20_squad.csv
2019-20,108813,Brighton,Christian Walton,Christian,Walton,England,GB-ENG,1995-11-09,,,182.0,75.0,31.0,2013-07-01,False,Brighton_36/squad/2019-20_squad.csv
2019-20,108823,Spurs,Dele Alli,Dele,Alli,England,GB-ENG,1996-04-11,England,Right,188.0,76.0,20.0,2015-02-02,False,Spurs_6/squad/2019-20_squad.csv
2019-20,109322,Man Utd,Jesse Lingard,Jesse,Lingard,England,GB-ENG,1992-12-15,England,Right,175.0,62.0,14,2011-07-01,False,Man_Utd_1/squad/2019-20_squad.csv
2019-20,109345,Brighton,Solly March,Solly,March,England,GB-ENG,1994-07-20,England,Left,180.0,88.0,20.0,2012-07-01,False,Brighton_36/squad/2019-20_squad.csv
2019-20,109528,Newcastle,Javier Manquillo,Javier,Manquillo,Spain,ES,1994-05-05,Spain,Right,178.0,76.0,19.0,2017-07-21,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,109533,Chelsea,Emerson,Emerson,Palmieri dos Santos,Italy,IT,1994-08-03,Brazil,Left,176.0,63.0,33.0,2018-01-30,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,109638,Sheffield Utd,Kean Bryan,Kean,Bryan,England,GB-ENG,1996-11-01,England,Left,185.0,72.0,29,2018-08-02,False,Sheffield_Utd_49/squad/2019-20_squad.csv
2019-20,109646,Man City,Tosin Adarabioyo,Oluwatosin,Adarabioyo,England,GB-ENG,1997-09-24,,Right,196.0,80.0,53.0,2015-07-01,False,Man_City_43/squad/2019-20_squad.csv
2019-20,109745,Chelsea,Kepa Arrizabalaga,Kepa,Arrizabalaga,Spain,ES,1994-10-03,Spain,Right,189.0,84.0,1.0,2018-08-08,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,110735,Brighton,Adam Webster,Adam,Webster,England,GB-ENG,1995-01-04,England,Right,191.0,75.0,4.0,2019-08-03,False,Brighton_36/squad/2019-20_squad.csv
2019-20,110979,Liverpool,Sadio Mané,Sadio,Mané,Senegal,SN,1992-04-10,Senegal,Right,175.0,69.0,10.0,2016-06-28,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,111234,Everton,Jordan Pickford,Jordan,Pickford,England,GB-ENG,1994-03-07,England,Left,185.0,77.0,1,2017-07-01,False,Everton_11/squad/2019-20_squad.csv
2019-20,111317,Bournemouth,David Brooks,David,Brooks,Wales,GB-WLS,1997-07-08,England,Left,173.0,62.0,7.0,2018-07-01,False,Bournemouth_91/squad/2019-20_squad.csv
2019-20,111457,Arsenal,Sead Kolasinac,Sead,Kolasinac,Bosnia & Herzegovina,BA,1993-06-20,Germany,Left,183.0,85.0,31,2017-07-01,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,111773,Newcastle,Emil Krafth,Emil,Krafth,Sweden,SE,1994-08-02,Sweden,Right,184.0,83.0,17.0,2019-08-08,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,111931,Leicester,Ricardo Pereira,Ricardo Domingos,Barbosa Pereira,Portugal,PT,1993-10-06,Portugal,Right,175.0,70.0,21.0,2018-06-09,False,Leicester_13/squad/2019-20_squad.csv
2019-20,113534,Arsenal,Matt Macey,Matt,Macey,England,GB-ENG,1994-09-09,,Right,198.0,81.0,33,2014-07-01,False,Arsenal_3/squad/2019-20_squad.csv
2019-20,113564,Norwich,Sam Byram,Sam,Byram,England,GB-ENG,1993-09-16,,Right,180.0,72.0,3,2019-07-16,False,Norwich_45/squad/2019-20_squad.csv
2019-20,114093,Everton,Matthew Pennington,Matthew,Pennington,England,GB-ENG,1994-10-06,,Right,185.0,77.0,38,2013-07-01,False,Everton_11/squad/2019-20_squad.csv
2019-20,114128,Wolves,Jonny,Jonathan,Castro Otto,Spain,ES,1994-03-03,Spain,Both,175.0,70.0,19.0,2019-01-31,False,Wolves_39/squad/2019-20_squad.csv
2019-20,114243,Newcastle,Jacob Murphy,Jacob,Murphy,England,GB-ENG,1995-02-24,,Right,179.0,74.0,23.0,2017-07-19,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,114283,Villa,Jack Grealish,Jack,Grealish,England,GB-ENG,1995-09-10,,Right,175.0,68.0,10,2011-07-01,False,Villa_7/squad/2019-20_squad.csv
2019-20,114536,Palace,Ryan Inniss,Ryan,Inniss,England,GB-ENG,1995-06-05,,Right,196.0,82.0,45,2011-07-01,False,Palace_31/squad/2019-20_squad.csv
2019-20,115382,Brighton,Neal Maupay,Neal,Maupay,France,FR,1996-08-14,France,Right,173.0,69.0,9.0,2019-08-05,False,Brighton_36/squad/2019-20_squad.csv
2019-20,115556,Spurs,Ben Davies,Ben,Davies,Wales,GB-WLS,1993-04-24,,Left,181.0,76.0,33.0,2014-07-23,False,Spurs_6/squad/2019-20_squad.csv
2019-20,115858,Leicester,Rachid Ghezzal,Rachid,Ghezzal,Algeria,DZ,1992-05-09,France,Left,182.0,70.0,31.0,2018-08-05,False,Leicester_13/squad/2019-20_squad.csv
2019-20,116216,Brighton,Leandro Trossard,Leandro,Trossard,Belgium,BE,1994-12-04,Belgium,Right,172.0,61.0,11.0,2019-06-26,False,Brighton_36/squad/2019-20_squad.csv
2019-20,116535,Liverpool,Alisson,Alisson,Ramses Becker,Brazil,BR,1992-10-02,Brazil,Right,191.0,91.0,1.0,2018-07-19,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,116543,Newcastle,Valentino Lazaro,Valentino,Lazaro,Austria,AT,1996-03-24,Austria,Right,180.0,75.0,23.0,2020-01-24,True,Newcastle_4/squad/2019-20_squad.csv
2019-20,116594,Chelsea,N'Golo Kanté,N'Golo,Kanté,France,FR,1991-03-29,France,Right,168.0,68.0,7.0,2016-07-16,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,116643,Liverpool,Fabinho,Fabio Henrique,Tavares,Brazil,BR,1993-10-23,Brazil,Right,188.0,78.0,3.0,2018-07-01,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,118748,Liverpool,Mohamed Salah,Mohamed,Salah Ghaly,Egypt,EG,1992-06-15,Egypt,Left,175.0,71.0,11.0,2017-07-01,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,119471,Newcastle,Fabian Schär,Fabian,Schär,Switzerland,CH,1991-12-20,Switzerland,Right,188.0,84.0,5.0,2018-07-26,False,Newcastle_4/squad/2019-20_squad.csv
2019-20,120250,Everton,André Gomes,André Filipe,Tavares Gomes,Portugal,PT,1993-07-30,Portugal,Right,188.0,84.0,21,2019-06-26,False,Everton_11/squad/2019-20_squad.csv
2019-20,120447,Bournemouth,Brad Smith,Brad,Smith,Australia,AU,1994-04-09,Australia,Left,178.0,70.0,,2016-07-27,False,Bournemouth_91/squad/2019-20_squad.csv
2019-20,121145,Man City,João Cancelo,João Pedro,Cavaco Cancelo,Portugal,PT,1994-05-27,Portugal,Right,182.0,74.0,27.0,2019-08-07,False,Man_City_43/squad/2019-20_squad.csv
2019-20,121160,Man City,Ederson,Ederson,Santana de Moraes,Brazil,BR,1993-08-17,Brazil,Left,188.0,86.0,31.0,2017-07-01,False,Man_City_43/squad/2019-20_squad.csv
2019-20,121599,Watford,Abdoulaye Doucouré,Abdoulaye,Doucouré,France,FR,1993-01-01,,Right,184.0,75.0,16.0,2016-02-01,False,Watford_57/squad/2019-20_squad.csv
2019-20,122798,Liverpool,Andrew Robertson,Andrew,Robertson,Scotland,GB-SCT,1994-03-11,Scotland,Left,178.0,64.0,26.0,2017-07-21,False,Liverpool_14/squad/2019-20_squad.csv
2019-20,122806,Villa,John McGinn,John,McGinn,Scotland,GB-SCT,1994-10-18,,Left,178.0,68.0,7,2018-08-08,False,Villa_7/squad/2019-20_squad.csv
2019-20,123354,Villa,Kortney Hause,Kortney,Hause,England,GB-ENG,1995-07-16,,Left,191.0,77.0,30,2019-07-01,False,Villa_7/squad/2019-20_squad.csv
2019-20,124165,Man City,Patrick Roberts,Patrick,Roberts,England,GB-ENG,1997-02-05,England,Left,168.0,58.0,,2015-07-19,False,Man_City_43/squad/2019-20_squad.csv
2019-20,126184,Bournemouth,Nathan Aké,Nathan,Aké,Netherlands,NL,1995-02-18,Netherlands,Left,180.0,75.0,5.0,2017-07-01,False,Bournemouth_91/squad/2019-20_squad.csv
2019-20,126186,Chelsea,Lewis Baker,Lewis,Baker,England,GB-ENG,1995-04-25,England,Right,182.0,72.0,34.0,2012-07-01,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,126187,Chelsea,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,England,GB-ENG,1996-01-23,England,Right,191.0,88.0,12.0,2012-07-01,False,Chelsea_8/squad/2019-20_squad.csv
2019-20,126407,Newcastle,Nabil Bentaleb,Nabil,Bentaleb,Algeria,DZ,1994-11-24,France,Left,187.0,78.0,42.0,2020-01-21,True,Newcastle_4/squad/2019-20_squad.csv
2019-20,128198,Southampton,Sofiane Boufal,Sofiane,Boufal,Morocco,MA,1993-09-17,France,Right,170.0,60.0,19.0,2016-08-29,False,Southampton_20/squad/2019-20_squad.csv
2019-20,131897,Brighton,Mat Ryan,Mat,Ryan,Australia,AU,1992-04-08,Australia,Right,184.0,82.0,1.0,2017-07-01,False,Brighton_36/squad/2019-20_squad.csv
2019-20,132015,Southampton,Pierre-Emile Højbjerg,Pierre-Emile,Højbjerg,Denmark,DK,1995-08-05,Denmark,Right,185.0,84.0,23.0,2016-07-11,False,Southampton_20/squad/2019-20_squad.csv
2019-20,133801,Watford,Jerome Sinclair,Jerome,Sinclair,England,GB-ENG,1996-09-20,,,173.0,79.0,34.0,2016-07-01,False,Watford_57/squad/2019-20_squad.csv
